# training epoch times
1.269145822525024414e+01,1.224439907073974609e+01,1.225230240821838379e+01,1.216653585433959961e+01,1.213577890396118164e+01,1.217289209365844727e+01,1.207191419601440430e+01,1.209091258049011230e+01
1.231836247444152832e+01,1.211206746101379395e+01,1.204476976394653320e+01,1.205159306526184082e+01,1.209261059761047363e+01,1.199663877487182617e+01,1.202671766281127930e+01,1.206222915649414062e+01
1.235026216506958008e+01,1.222065520286560059e+01,1.220221853256225586e+01,1.201678180694580078e+01,1.227943563461303711e+01,1.205639886856079102e+01,1.207346892356872559e+01,1.191880583763122559e+01
